subgraph id = 238
Nreal : 44
=================================
Full list of 44 members:

1	30	43	
2	3	32	
3	27	32	
3	27	33	
3	27	34	
3	32	33	
3	33	34	
10	17	19	
10	17	49	
10	17	50	
10	50	58	
10	51	58	
16	27	38	
16	27	41	
18	27	34	
19	27	46	
23	25	38	
23	27	37	
23	27	38	
23	37	38	
27	32	33	
27	33	34	
27	33	41	
27	34	38	
27	34	40	
27	37	38	
27	38	40	
27	46	53	
27	57	59	
34	38	40	
36	38	40	
36	38	44	
46	58	64	
50	54	64	
50	57	58	
50	57	64	
50	58	64	
51	54	64	
51	58	64	
52	59	64	
57	58	59	
57	58	64	
57	59	64	
58	59	64	

