subgraph id = 14
Nreal : 174
=================================
Full list of 174 members:

50	17	5	
32	30	17	
38	30	6	
43	30	17	
38	32	3	
38	32	6	
38	36	3	
38	36	6	
43	38	15	
43	38	17	
49	47	11	
49	47	18	
49	47	34	
58	57	11	
35	6	33	
49	10	34	
50	10	34	
49	17	34	
50	17	34	
64	43	44	
15	45	10	
15	47	10	
15	48	10	
15	45	11	
15	47	11	
15	45	13	
15	47	13	
15	48	13	
16	21	15	
30	38	2	
30	32	3	
30	32	11	
30	38	11	
30	43	11	
30	32	15	
30	38	15	
30	43	18	
30	38	19	
30	43	19	
32	38	2	
32	38	17	
32	38	19	
33	34	19	
36	38	19	
38	43	6	
38	43	18	
47	49	19	
50	57	5	
50	58	5	
50	57	11	
50	57	19	
50	58	19	
50	57	34	
50	58	34	
6	35	19	
10	49	27	
10	50	27	
10	51	27	
10	52	27	
10	49	33	
10	50	33	
10	51	33	
10	52	33	
11	51	27	
11	52	27	
11	53	27	
11	51	33	
11	52	33	
11	53	33	
11	51	34	
11	52	34	
11	53	34	
15	45	18	
15	47	18	
15	48	18	
15	45	19	
15	48	19	
15	45	27	
15	47	27	
15	48	27	
15	45	34	
15	47	34	
15	45	44	
16	21	17	
17	49	27	
17	50	27	
17	51	27	
19	51	21	
21	46	42	
38	43	42	
50	57	52	
35	6	43	
11	10	34	
17	11	57	
18	11	57	
51	11	57	
21	16	42	
19	17	21	
49	17	58	
51	17	58	
27	18	43	
51	18	58	
52	18	58	
27	19	43	
51	19	57	
51	19	58	
52	19	58	
30	27	39	
30	27	45	
30	27	51	
32	27	39	
32	27	49	
32	27	51	
35	27	53	
36	27	52	
36	27	53	
40	27	53	
32	30	49	
38	30	42	
43	30	47	
43	30	55	
43	30	57	
38	32	40	
38	32	42	
38	34	42	
38	36	42	
43	38	47	
43	38	55	
43	38	57	
49	47	50	
49	47	52	
49	47	53	
2	27	39	
2	27	49	
2	27	51	
2	27	52	
2	27	57	
3	27	51	
3	27	52	
6	35	40	
6	35	42	
6	35	52	
10	17	33	
11	17	33	
11	17	34	
11	19	34	
15	45	49	
15	45	50	
15	45	53	
15	45	58	
15	47	50	
15	47	53	
15	48	49	
15	48	53	
16	18	58	
16	21	49	
16	21	50	
16	21	51	
16	21	58	
17	19	57	
18	19	57	
18	27	57	
18	52	57	
30	32	40	
30	32	45	
30	38	45	
30	38	51	
30	43	44	
30	43	51	
32	38	49	
32	38	51	
36	38	52	
36	38	53	
38	43	44	

