subgraph id = 36
Nreal : 4889
=================================
Partial list of 2435 members:

1	21	15	
1	22	15	
1	23	15	
1	24	15	
1	25	15	
1	27	15	
1	28	15	
1	29	15	
1	30	15	
1	38	15	
1	42	15	
1	44	15	
1	38	16	
1	42	16	
1	44	16	
1	46	16	
1	47	16	
1	34	17	
1	35	17	
1	39	17	
1	41	17	
1	27	26	
1	28	26	
1	29	26	
1	30	26	
1	34	26	
1	35	26	
1	38	26	
1	41	26	
1	42	26	
1	44	26	
1	46	26	
1	47	26	
1	54	26	
1	55	26	
1	34	32	
1	42	32	
1	34	33	
1	35	33	
1	36	33	
1	38	33	
1	42	33	
1	44	33	
1	46	33	
1	42	40	
1	44	40	
1	46	40	
1	46	43	
1	47	43	
1	46	45	
1	47	45	
1	55	45	
1	56	45	
1	60	45	
2	38	16	
2	42	16	
2	44	16	
2	46	16	
2	47	16	
2	34	17	
2	35	17	
2	41	17	
2	19	18	
2	20	18	
2	41	18	
2	42	39	
2	63	39	
2	42	40	
2	44	40	
2	46	40	
2	63	40	
2	46	43	
2	47	43	
2	48	43	
2	46	45	
2	47	45	
2	48	45	
2	49	45	
2	53	45	
2	55	45	
2	60	45	
2	61	45	
2	54	50	
2	55	50	
2	59	50	
2	60	50	
2	61	50	
2	62	50	
2	55	51	
2	59	51	
2	60	51	
2	61	51	
2	62	51	
2	59	56	
2	60	56	
2	61	56	
2	62	56	
2	59	57	
2	60	57	
2	61	57	
2	62	57	
2	59	58	
2	60	58	
2	61	58	
2	62	58	
3	19	18	
3	20	18	
3	22	18	
3	41	18	
3	27	26	
3	28	26	
3	29	26	
3	30	26	
3	34	26	
3	35	26	
3	38	26	
3	41	26	
3	42	26	
3	44	26	
3	46	26	
3	47	26	
3	48	26	
3	49	26	
3	53	26	
3	54	26	
3	55	26	
3	34	32	
3	42	32	
3	34	33	
3	35	33	
3	36	33	
3	38	33	
3	40	33	
3	42	33	
3	44	33	
3	46	33	
3	42	39	
3	63	39	
3	46	43	
3	47	43	
3	48	43	
3	46	45	
3	47	45	
3	48	45	
3	49	45	
3	53	45	
3	55	45	
3	60	45	
3	61	45	
3	54	50	
3	55	50	
3	59	50	
3	60	50	
3	61	50	
3	62	50	
3	55	51	
3	59	51	
3	60	51	
3	61	51	
3	62	51	
3	59	56	
3	60	56	
3	61	56	
3	62	56	
3	59	57	
3	60	57	
3	61	57	
3	62	57	
3	59	58	
3	60	58	
3	61	58	
3	62	58	
4	19	18	
4	20	18	
4	22	18	
4	41	18	
4	27	26	
4	28	26	
4	29	26	
4	30	26	
4	34	26	
4	38	26	
4	41	26	
4	42	26	
4	44	26	
4	46	26	
4	47	26	
4	48	26	
4	49	26	
4	53	26	
4	54	26	
4	55	26	
4	34	32	
4	42	32	
4	34	33	
4	36	33	
4	38	33	
4	40	33	
4	42	33	
4	44	33	
4	46	33	
4	36	35	
4	41	35	
4	42	39	
4	63	39	
4	46	43	
4	47	43	
4	48	43	
4	46	45	
4	47	45	
4	48	45	
4	49	45	
4	53	45	
4	55	45	
4	60	45	
4	61	45	
4	54	50	
4	55	50	
4	59	50	
4	60	50	
4	61	50	
4	62	50	
4	55	51	
4	59	51	
4	60	51	
4	61	51	
4	62	51	
4	59	56	
4	60	56	
4	61	56	
4	62	56	
4	59	57	
4	60	57	
4	61	57	
4	62	57	
4	59	58	
4	60	58	
4	61	58	
4	62	58	
5	31	17	
5	32	17	
5	34	17	
5	41	17	
5	29	26	
5	30	26	
5	34	26	
5	38	26	
5	41	26	
5	42	26	
5	44	26	
5	46	26	
5	47	26	
5	48	26	
5	53	26	
5	54	26	
5	55	26	
5	34	33	
5	38	33	
5	40	33	
5	42	33	
5	44	33	
5	46	33	
5	42	39	
5	45	43	
5	46	43	
5	47	43	
5	48	43	
5	55	51	
5	59	51	
5	60	51	
5	62	51	
5	59	56	
5	60	56	
5	62	56	
5	59	57	
5	60	57	
5	62	57	
5	59	58	
5	60	58	
5	62	58	
6	31	17	
6	32	17	
6	34	17	
6	19	18	
6	20	18	
6	22	18	
6	27	26	
6	28	26	
6	29	26	
6	30	26	
6	34	26	
6	38	26	
6	42	26	
6	44	26	
6	46	26	
6	47	26	
6	48	26	
6	49	26	
6	53	26	
6	54	26	
6	55	26	
6	34	33	
6	36	33	
6	38	33	
6	40	33	
6	42	33	
6	44	33	
6	46	33	
6	36	35	
6	45	35	
6	42	37	
6	44	37	
6	46	37	
6	47	37	
6	48	37	
6	55	37	
6	59	37	
6	42	39	
6	63	39	
6	45	41	
6	46	41	
6	63	41	
6	45	43	
6	46	43	
6	47	43	
6	48	43	
6	54	50	
6	55	50	
6	56	50	
6	59	50	
6	60	50	
6	61	50	
6	62	50	
6	55	51	
6	56	51	
6	59	51	
6	60	51	
6	61	51	
6	62	51	
6	59	57	
6	60	57	
6	61	57	
6	62	57	
6	59	58	
6	60	58	
6	61	58	
6	62	58	
7	21	15	
