subgraph id = 6
Nreal : 744
=================================
Full list of 744 members:

20	15	19	
22	3	16	
23	1	19	
23	3	16	
23	16	19	
24	1	6	
24	3	6	
24	3	16	
24	6	16	
24	6	23	
25	3	16	
26	3	16	
28	6	16	
28	6	23	
28	6	25	
29	6	16	
29	6	23	
29	6	25	
30	3	13	
30	3	16	
30	13	16	
30	13	23	
30	13	25	
30	13	26	
31	3	16	
37	6	32	
37	32	36	
42	19	36	
43	13	16	
43	13	17	
43	13	33	
43	13	38	
43	13	41	
43	16	40	
43	17	33	
43	17	40	
43	38	41	
43	40	41	
45	13	16	
45	13	17	
45	13	38	
45	13	41	
45	15	30	
45	17	30	
45	38	41	
47	13	17	
47	13	38	
47	13	41	
47	13	42	
47	13	46	
47	17	42	
47	34	42	
47	38	41	
47	38	42	
47	38	46	
47	41	42	
47	41	44	
48	13	17	
48	13	38	
48	13	46	
48	38	46	
49	38	46	
50	2	6	
50	6	46	
53	51	52	
55	21	51	
56	38	46	
56	38	50	
56	48	52	
56	51	52	
57	51	52	
60	38	50	
60	38	57	
60	51	52	
61	51	52	
62	2	6	
62	2	57	
62	6	46	
62	51	52	
63	2	57	
63	51	52	
64	2	6	
64	2	10	
64	2	40	
64	2	42	
64	6	10	
64	6	41	
64	6	42	
64	10	40	
64	10	42	
64	40	41	
64	41	42	
7	6	19	
7	6	42	
10	3	11	
12	11	59	
15	13	16	
15	13	17	
15	13	33	
15	13	38	
15	13	41	
15	13	46	
15	13	49	
15	13	57	
15	13	64	
16	10	54	
17	11	38	
17	11	54	
17	11	64	
18	10	54	
18	11	50	
18	11	54	
20	15	21	
20	15	36	
20	15	52	
20	15	53	
20	19	36	
21	10	36	
21	10	42	
21	10	54	
21	10	59	
21	19	34	
21	19	36	
21	19	59	
22	1	37	
22	1	38	
22	1	40	
22	1	58	
22	3	37	
22	3	38	
22	3	43	
22	16	32	
22	16	37	
22	16	40	
23	1	40	
23	1	51	
23	1	58	
23	3	43	
23	16	32	
23	16	40	
23	16	51	
23	19	32	
23	19	34	
23	19	40	
23	19	43	
23	19	51	
24	1	37	
24	1	38	
24	1	40	
