subgraph id = 102
Nreal : 173
=================================
Full list of 173 members:

19	2	17	
50	2	17	
64	2	18	
59	2	27	
58	2	46	
64	2	46	
54	2	49	
64	6	18	
37	6	27	
38	6	27	
38	6	34	
64	6	52	
64	6	57	
64	6	58	
64	6	59	
57	10	27	
64	10	46	
41	17	27	
51	17	27	
46	21	27	
64	40	51	
64	40	58	
64	40	59	
64	41	46	
64	42	51	
64	42	52	
64	42	58	
64	42	59	
30	23	1	
30	25	1	
30	26	1	
51	50	2	
53	50	2	
53	52	2	
51	50	6	
44	40	18	
44	42	18	
64	40	18	
64	42	18	
46	21	19	
46	42	19	
37	36	27	
46	36	27	
46	42	27	
51	50	27	
53	50	27	
53	52	27	
57	52	27	
59	50	27	
44	42	36	
53	50	46	
53	51	46	
53	52	46	
57	51	50	
57	52	50	
23	1	27	
19	2	27	
19	2	46	
10	3	17	
10	3	19	
30	3	41	
10	3	51	
10	3	52	
10	3	53	
10	3	58	
38	6	40	
38	6	44	
50	6	57	
50	6	58	
16	10	27	
18	10	27	
18	10	34	
16	10	41	
18	10	44	
18	11	27	
18	11	34	
18	11	44	
51	17	54	
51	17	58	
51	17	64	
46	21	53	
46	21	64	
30	23	43	
30	25	41	
30	25	43	
30	26	41	
30	26	43	
36	27	44	
50	27	58	
36	34	44	
46	36	53	
46	36	58	
46	42	53	
46	42	58	
46	44	58	
52	46	59	
57	46	59	
57	52	58	
3	52	27	
3	41	34	
6	53	51	
6	57	51	
6	59	51	
10	41	17	
11	53	52	
16	49	27	
16	50	27	
16	54	27	
16	49	38	
16	64	41	
18	50	27	
18	52	27	
18	54	27	
18	46	44	
19	52	27	
19	54	27	
19	52	46	
19	54	46	
23	43	27	
23	43	38	
25	43	38	
27	44	40	
34	44	40	
3	19	2	
3	52	2	
3	58	2	
3	59	2	
53	58	2	
53	59	2	
53	64	2	
17	64	10	
19	64	10	
49	57	10	
49	64	10	
53	64	10	
18	51	17	
38	52	27	
41	49	27	
54	59	50	
54	57	51	
54	59	51	
2	18	51	
2	18	53	
2	33	51	
2	34	51	
2	34	53	
2	44	51	
3	17	27	
3	17	34	
6	18	51	
6	34	51	
6	40	51	
6	44	51	
10	11	51	
10	11	53	
10	11	58	
10	27	58	
10	33	51	
10	33	58	
10	34	51	
10	34	53	
10	34	58	
10	41	49	
10	44	51	
10	44	58	
16	33	38	
18	19	44	
18	19	64	
18	53	64	
25	33	38	
27	44	51	
27	44	59	
30	32	41	

