subgraph id = 78
Nreal : 51
=================================
Full list of 51 members:

27	2	3	
49	10	47	
64	11	43	
64	11	55	
64	11	57	
64	15	55	
64	15	59	
38	32	36	
64	43	50	
64	43	58	
64	43	59	
64	50	59	
64	55	57	
64	55	59	
64	57	59	
27	2	35	
27	2	36	
27	2	38	
27	2	40	
27	3	32	
27	3	36	
27	3	40	
18	17	21	
50	17	58	
50	18	58	
53	18	58	
27	19	34	
27	19	35	
27	19	38	
27	19	40	
53	19	58	
10	19	49	
10	49	51	
15	45	48	
17	19	49	
17	49	51	
18	21	50	
18	21	51	
18	27	50	
18	27	51	
18	27	52	
18	27	53	
19	27	51	
19	27	52	
19	27	53	
27	30	35	
27	32	35	
27	32	36	
27	32	40	
27	33	40	
27	35	40	

